Date,Price,Open,High,Low,Vol.,Change %
"Sep 07, 2017","40,958.65","41,346.46","41,477.84","40,686.09",77.79M,-1.04%
"Sep 06, 2017","41,389.99","41,846.18","42,054.07","41,324.61",76.35M,-0.93%
"Sep 05, 2017","41,779.20","41,109.65","41,833.70","41,070.99",59.26M,1.39%
"Aug 31, 2017","41,206.99","41,199.85","41,362.87","40,842.50",43.98M,-0.28%
"Aug 30, 2017","41,323.65","41,046.29","41,558.00","41,046.29",69.28M,0.22%
"Aug 29, 2017","41,233.08","41,782.33","41,804.88","41,046.24",69.64M,-1.77%
"Aug 28, 2017","41,974.22","42,468.78","42,598.90","41,820.23",53.37M,-1.57%
"Aug 25, 2017","42,641.75","42,211.84","42,784.72","41,836.10",106.30M,0.88%
"Aug 24, 2017","42,268.62","42,966.24","43,173.22","42,136.17",82.59M,-1.50%
"Aug 23, 2017","42,910.79","42,000.35","42,949.90","41,927.22",82.01M,2.21%
"Aug 22, 2017","41,983.16","42,073.08","42,291.15","41,062.73",112.24M,-0.40%
"Aug 21, 2017","42,153.38","43,110.92","43,135.01","42,016.87",78.89M,-2.15%
"Aug 18, 2017","43,078.38","43,133.88","43,187.09","42,347.19",88.14M,-0.13%
"Aug 17, 2017","43,136.06","44,216.97","44,257.26","43,044.12",77.59M,-2.38%
"Aug 16, 2017","44,186.96","43,912.92","44,332.51","43,781.57",87.15M,0.65%
"Aug 15, 2017","43,899.45","45,331.16","45,419.52","43,822.20",85.39M,-3.07%
"Aug 11, 2017","45,288.49","45,625.14","45,627.05","45,261.25",42.50M,-0.76%
"Aug 10, 2017","45,634.02","46,024.13","46,213.14","45,572.11",74.53M,-0.79%
"Aug 09, 2017","45,998.81","46,010.39","46,101.08","45,591.38",101.53M,0.04%
"Aug 08, 2017","45,979.70","46,515.07","46,517.55","45,905.02",84.45M,-1.05%
"Aug 07, 2017","46,465.66","46,892.24","46,929.20","46,336.66",99.96M,-0.88%
"Aug 04, 2017","46,877.37","47,121.41","47,241.17","46,834.99",137.74M,-0.44%
"Aug 03, 2017","47,084.34","47,040.47","47,167.63","46,857.45",201.99M,0.29%
"Aug 02, 2017","46,949.04","46,690.30","46,989.27","46,689.62",154.55M,0.89%
"Aug 01, 2017","46,533.43","46,071.70","46,623.91","46,064.87",108.04M,1.14%
"Jul 31, 2017","46,010.45","46,334.55","47,111.54","45,911.74",150.41M,0.21%
"Jul 28, 2017","45,912.03","44,989.88","46,060.55","44,235.94",161.05M,0.01%
"Jul 27, 2017","45,905.76","45,854.97","46,025.07","45,758.21",73.39M,-0.01%
"Jul 26, 2017","45,908.39","46,031.54","46,106.72","45,857.92",66.82M,-0.02%
"Jul 25, 2017","45,917.90","45,570.34","45,939.56","45,499.23",79.01M,0.85%
"Jul 24, 2017","45,529.20","45,366.30","45,566.70","45,271.06",53.08M,0.52%
"Jul 21, 2017","45,294.39","44,975.20","45,382.22","44,548.36",56.61M,0.52%
"Jul 20, 2017","45,059.93","45,651.57","46,087.58","44,971.68",67.13M,-0.79%
"Jul 19, 2017","45,418.70","45,651.26","45,808.80","45,297.15",82.02M,-0.48%
"Jul 18, 2017","45,636.36","44,517.52","45,669.06","44,517.06",83.69M,2.50%
"Jul 17, 2017","44,523.21","44,195.09","44,630.07","44,173.44",33.98M,0.42%
"Jul 14, 2017","44,337.44","43,806.39","44,466.38","43,695.88",58.17M,1.27%
"Jul 13, 2017","43,783.55","43,777.62","44,121.30","43,060.98",76.51M,-0.02%
"Jul 12, 2017","43,792.19","43,746.75","44,205.77","43,027.15",126.79M,-0.74%
"Jul 11, 2017","44,120.58","45,278.17","45,278.17","44,117.17",104.05M,-4.65%
"Jul 10, 2017","46,273.81","45,133.46","46,332.35","44,710.24",120.98M,2.33%
"Jul 07, 2017","45,222.15","44,819.65","45,291.89","44,549.45",75.72M,0.89%
"Jul 06, 2017","44,823.11","45,385.90","45,579.95","44,560.21",72.69M,-1.30%
"Jul 05, 2017","45,413.42","45,408.68","46,358.26","45,152.63",108.49M,0.04%
"Jul 04, 2017","45,394.06","44,610.69","45,686.03","44,328.20",99.78M,1.63%
"Jul 03, 2017","44,665.41","46,523.33","46,523.33","44,639.82",77.68M,-4.08%
"Jun 30, 2017","46,565.29","46,747.19","46,831.98","46,506.12",113.13M,-0.31%
"Jun 29, 2017","46,711.85","46,398.74","47,086.47","46,115.60",106.82M,0.82%
"Jun 22, 2017","46,332.31","45,611.28","46,464.38","45,540.66",167.31M,1.89%
"Jun 21, 2017","45,474.46","44,699.09","45,765.35","43,826.67",187.88M,1.25%
"Jun 20, 2017","44,914.44","46,666.51","46,777.33","44,823.56",135.20M,-3.60%
"Jun 19, 2017","46,593.34","46,914.07","47,083.26","46,312.95",74.83M,-0.57%
"Jun 16, 2017","46,858.56","47,461.36","47,527.41","46,733.70",58.27M,-1.23%
"Jun 15, 2017","47,442.73","47,482.08","48,088.63","47,369.87",107.37M,-0.35%
"Jun 14, 2017","47,608.64","48,252.15","48,601.75","47,484.85",74.80M,-0.96%
"Jun 13, 2017","48,071.04","47,593.37","48,513.23","47,099.99",103.24M,0.84%
"Jun 12, 2017","47,671.80","49,433.90","49,433.90","47,538.17",62.64M,-3.75%
"Jun 09, 2017","49,526.92","49,950.34","49,961.00","49,478.43",39.35M,-0.86%
"Jun 08, 2017","49,958.33","50,082.65","50,290.49","49,875.56",64.80M,-0.41%
"Jun 07, 2017","50,162.81","50,236.85","50,349.10","49,968.74",59.67M,0.04%
"Jun 06, 2017","50,144.63","50,297.80","50,311.01","49,920.08",89.85M,0.05%
"Jun 05, 2017","50,120.93","48,705.86","50,163.07","48,705.86",99.97M,3.22%
"Jun 02, 2017","48,555.30","48,543.62","48,915.64","47,491.65",105.06M,-0.46%
"Jun 01, 2017","48,780.81","50,484.37","50,645.33","48,361.19",197.08M,-3.58%
"May 31, 2017","50,591.57","51,472.75","51,492.44","50,213.66",274.37M,-1.67%
"May 30, 2017","51,453.16","52,170.33","52,476.18","51,278.93",86.44M,-1.32%
"May 29, 2017","52,138.90","52,395.20","52,563.91","52,036.34",63.34M,-0.95%
"May 26, 2017","52,636.87","52,854.57","52,874.63","52,455.44",116.43M,-0.44%
"May 25, 2017","52,869.01","53,042.15","53,127.24","52,733.89",142.45M,-0.01%
"May 24, 2017","52,876.46","52,178.58","53,103.21","52,178.58",147.15M,1.40%
"May 23, 2017","52,146.97","51,507.17","52,244.24","51,503.67",112.04M,1.51%
"May 22, 2017","51,373.51","50,817.67","51,447.45","50,803.78",53.46M,1.24%
"May 19, 2017","50,742.03","51,016.99","51,197.27","50,666.13",76.38M,-0.42%
"May 18, 2017","50,956.60","51,569.93","51,570.29","50,875.11",69.29M,-1.08%
"May 17, 2017","51,511.41","51,852.35","51,948.27","51,443.17",107.33M,-0.58%
"May 16, 2017","51,813.19","52,821.55","52,846.70","51,754.07",120.54M,-1.10%
"May 15, 2017","52,387.87","51,954.08","52,599.07","51,954.08",147.88M,1.23%
"May 12, 2017","51,750.91","51,453.23","51,793.56","51,399.23",127.35M,0.63%
"May 11, 2017","51,426.01","51,287.11","51,506.96","51,274.89",111.85M,0.63%
"May 10, 2017","51,103.53","51,113.18","51,231.65","50,857.50",96.49M,0.06%
"May 09, 2017","51,073.14","51,284.42","51,488.56","50,999.15",191.19M,0.27%
"May 08, 2017","50,935.91","49,941.51","50,977.00","49,932.13",145.00M,2.18%
"May 05, 2017","49,851.13","49,233.90","50,098.59","49,233.45",136.69M,1.15%
"May 04, 2017","49,283.64","48,632.55","49,389.95","48,632.55",116.09M,1.40%
"May 03, 2017","48,605.14","48,723.98","48,929.54","48,490.43",134.90M,-0.17%
"May 02, 2017","48,689.42","49,146.38","49,255.85","48,665.09",88.07M,-1.24%
"Apr 28, 2017","49,300.90","49,472.04","49,575.32","49,238.05",112.55M,-0.37%
"Apr 27, 2017","49,481.70","49,876.94","49,909.33","49,445.69",110.81M,-0.69%
"Apr 26, 2017","49,827.51","49,826.24","49,954.04","49,645.12",120.95M,0.09%
"Apr 25, 2017","49,785.17","50,225.03","50,304.65","49,532.02",130.39M,-0.65%
"Apr 24, 2017","50,111.67","49,830.78","50,204.38","49,588.92",135.67M,0.81%
"Apr 21, 2017","49,708.65","48,870.16","49,743.43","48,867.06",159.07M,1.98%
"Apr 20, 2017","48,743.56","47,557.55","49,509.30","47,361.11",199.78M,2.39%
"Apr 19, 2017","47,603.48","46,250.97","47,715.65","46,048.07",140.92M,1.56%
"Apr 18, 2017","46,874.37","47,115.82","47,179.45","46,809.19",82.62M,-0.53%
"Apr 17, 2017","47,125.12","47,635.43","47,652.36","46,743.55",65.33M,-0.95%
"Apr 14, 2017","47,577.06","47,899.23","47,955.60","47,543.09",53.17M,-0.78%
"Apr 13, 2017","47,950.58","48,535.80","48,553.16","47,908.34",88.64M,-1.05%
"Apr 12, 2017","48,457.26","48,281.21","48,518.11","48,280.77",77.33M,0.43%
"Apr 11, 2017","48,250.07","47,919.74","48,257.03","47,870.17",50.13M,0.64%
"Apr 10, 2017","47,942.95","47,896.90","48,095.55","47,731.99",49.08M,0.11%
"Apr 07, 2017","47,889.37","47,410.28","47,960.80","47,410.28",55.95M,1.13%
"Apr 06, 2017","47,356.60","47,552.29","47,634.87","47,254.65",63.04M,-0.46%
"Apr 05, 2017","47,577.31","48,125.03","48,166.18","47,523.41",77.50M,-1.06%
"Apr 04, 2017","48,088.37","48,233.20","48,366.04","48,050.54",56.70M,-0.29%
"Apr 03, 2017","48,227.75","48,205.55","48,384.02","48,120.93",64.96M,0.15%
"Mar 31, 2017","48,155.93","47,982.55","48,210.74","47,678.83",136.34M,0.43%
"Mar 30, 2017","47,949.33","48,448.71","48,504.40","47,820.31",104.27M,-0.88%
"Mar 29, 2017","48,375.63","48,594.29","48,909.10","48,336.78",93.65M,-0.30%
"Mar 28, 2017","48,523.41","48,639.16","48,685.59","48,490.39",77.48M,-0.32%
"Mar 27, 2017","48,680.16","49,048.05","49,049.43","48,633.26",87.15M,-0.59%
"Mar 24, 2017","48,971.05","49,080.19","49,138.40","48,928.18",124.49M,-0.09%
"Mar 22, 2017","49,016.79","49,057.57","49,147.32","48,961.06",131.69M,-0.01%
"Mar 21, 2017","49,020.21","48,723.69","49,060.05","48,676.68",93.95M,0.66%
"Mar 20, 2017","48,697.65","48,488.13","48,757.38","48,435.04",55.83M,0.60%
"Mar 17, 2017","48,409.35","48,339.32","48,727.44","48,334.13",132.74M,0.25%
"Mar 16, 2017","48,289.66","48,330.05","48,341.17","47,774.44",101.46M,-0.03%
"Mar 15, 2017","48,305.83","48,630.19","48,767.44","48,209.89",114.13M,-0.48%
"Mar 14, 2017","48,539.06","48,649.84","48,662.51","48,061.27",92.56M,-0.24%
"Mar 13, 2017","48,655.72","49,188.56","49,254.77","48,562.00",50.03M,-1.09%
"Mar 10, 2017","49,191.75","49,360.99","49,456.39","49,048.95",78.12M,-0.41%
"Mar 09, 2017","49,392.44","49,752.10","49,857.09","49,219.55",96.52M,-0.73%
"Mar 08, 2017","49,754.72","49,468.61","49,778.21","49,424.82",95.42M,0.61%
"Mar 07, 2017","49,452.71","49,448.87","49,525.48","49,216.32",100.77M,0.04%
"Mar 06, 2017","49,434.89","49,696.83","49,841.10","49,342.95",77.15M,-0.38%
"Mar 03, 2017","49,623.81","49,778.59","49,894.52","49,564.08",118.71M,-0.15%
"Mar 02, 2017","49,696.08","49,252.08","49,729.99","49,252.08",148.29M,1.44%
"Mar 01, 2017","48,992.16","48,627.90","49,050.51","48,627.10",95.76M,0.94%
"Feb 28, 2017","48,534.23","48,541.91","48,636.35","48,146.68",87.72M,0.03%
"Feb 27, 2017","48,520.75","49,018.74","49,081.28","48,489.74",95.00M,-0.99%
"Feb 24, 2017","49,007.99","49,136.80","49,273.94","48,941.69",133.46M,-0.11%
"Feb 23, 2017","49,062.26","49,012.70","49,153.44","48,474.80",113.78M,0.16%
"Feb 22, 2017","48,981.65","49,119.81","49,331.54","48,710.29",178.28M,-0.07%
"Feb 21, 2017","49,015.09","48,924.70","49,103.59","48,655.92",118.97M,0.18%
"Feb 20, 2017","48,929.12","49,425.63","49,597.33","48,850.90",112.58M,-0.90%
"Feb 17, 2017","49,375.71","49,612.89","49,893.38","49,320.48",153.83M,-0.43%
"Feb 16, 2017","49,588.30","49,344.90","49,693.84","49,163.91",88.87M,0.76%
"Feb 15, 2017","49,214.15","49,833.70","49,920.28","49,097.02",156.60M,-1.11%
"Feb 14, 2017","49,767.91","49,931.94","50,036.65","49,527.70",136.39M,-0.40%
"Feb 13, 2017","49,965.63","50,032.44","50,322.55","49,834.69",143.01M,0.08%
"Feb 10, 2017","49,925.08","49,929.24","50,093.38","49,845.85",137.31M,0.03%
"Feb 09, 2017","49,908.15","49,896.54","50,196.83","49,784.33",245.85M,0.07%
"Feb 08, 2017","49,874.96","49,967.34","50,034.94","49,742.74",174.85M,0.03%
"Feb 07, 2017","49,859.39","49,706.37","49,920.26","49,705.76",120.47M,0.46%
"Feb 06, 2017","49,630.04","49,643.00","49,739.89","49,534.07",97.53M,0.15%
"Feb 03, 2017","49,555.83","49,697.22","49,780.53","49,430.90",147.44M,-0.22%
"Feb 02, 2017","49,665.97","49,594.14","49,933.91","49,426.87",177.99M,0.42%
"Feb 01, 2017","49,455.86","48,963.60","49,514.10","48,963.60",180.49M,1.43%
"Jan 31, 2017","48,757.67","48,909.78","49,142.77","48,349.36",162.09M,-0.44%
"Jan 30, 2017","48,972.24","50,086.60","50,339.93","48,836.50",184.15M,-1.98%
"Jan 27, 2017","49,963.77","50,230.54","50,886.80","49,900.63",384.50M,-0.46%
"Jan 26, 2017","50,192.36","49,771.18","50,286.02","49,668.64",202.80M,0.88%
"Jan 25, 2017","49,756.77","50,094.26","50,267.24","49,721.46",172.66M,-0.42%
"Jan 24, 2017","49,968.92","49,942.88","50,055.36","49,621.84",226.39M,0.19%
"Jan 23, 2017","49,876.18","49,532.13","49,937.25","49,532.13",349.13M,1.04%
"Jan 20, 2017","49,364.83","49,027.96","49,464.06","49,027.96",181.24M,0.72%
"Jan 19, 2017","49,013.82","48,742.25","49,065.33","48,693.89",208.55M,0.76%
"Jan 18, 2017","48,642.21","48,731.50","48,971.01","48,501.42",151.90M,-0.07%
"Jan 17, 2017","48,678.65","48,961.63","49,003.96","48,108.93",179.47M,-0.43%
"Jan 16, 2017","48,888.54","49,392.83","49,395.11","48,821.75",157.17M,-0.65%
"Jan 13, 2017","49,210.50","49,610.05","49,673.17","49,155.68",167.83M,-0.62%
"Jan 12, 2017","49,517.02","49,590.63","49,804.55","49,454.61",200.54M,0.29%
"Jan 11, 2017","49,371.60","48,872.02","49,389.89","48,867.86",191.35M,1.04%
"Jan 10, 2017","48,865.79","48,957.32","49,001.38","48,687.26",176.92M,-0.35%
"Jan 09, 2017","49,039.41","49,082.86","49,439.26","48,998.17",178.31M,0.00%
"Jan 06, 2017","49,038.23","48,769.07","49,104.04","48,769.07",153.15M,0.67%
"Jan 05, 2017","48,713.63","48,743.07","48,934.00","48,642.09",140.67M,0.02%
"Jan 04, 2017","48,704.99","48,814.47","49,069.05","48,635.87",181.32M,-0.25%
"Jan 03, 2017","48,827.55","48,278.62","48,924.08","47,906.38",210.06M,1.22%
"Jan 02, 2017","48,240.28","47,881.53","48,357.57","47,878.33",181.43M,0.91%
"Dec 30, 2016","47,806.97","47,675.89","47,933.80","47,634.81",154.53M,0.29%
"Dec 29, 2016","47,666.66","47,509.57","47,713.34","47,495.66",197.64M,0.51%
"Dec 28, 2016","47,424.63","46,986.12","47,563.46","46,986.12",140.85M,1.07%
"Dec 27, 2016","46,920.47","46,687.53","46,985.65","46,685.76",90.44M,0.49%
"Dec 26, 2016","46,689.73","46,660.53","46,898.59","46,622.42",83.50M,0.12%
"Dec 23, 2016","46,633.99","46,730.56","46,826.71","46,443.22",105.41M,-0.14%
"Dec 22, 2016","46,699.78","47,067.86","47,202.02","46,665.52",133.71M,-0.62%
"Dec 21, 2016","46,993.31","47,303.45","47,325.91","46,344.88",176.81M,-0.46%
"Dec 20, 2016","47,210.06","47,027.18","47,380.88","46,810.02",201.20M,0.58%
"Dec 19, 2016","46,938.59","46,813.27","47,070.56","46,813.27",187.25M,0.76%
"Dec 16, 2016","46,584.53","46,419.06","46,661.74","46,229.89",177.42M,0.49%
"Dec 15, 2016","46,358.35","46,165.17","46,635.31","46,141.79",171.81M,0.37%
"Dec 14, 2016","46,185.27","45,957.68","46,268.44","45,602.64",201.04M,0.71%
"Dec 13, 2016","45,857.89","45,788.21","46,126.21","45,735.80",193.87M,1.04%
"Dec 09, 2016","45,387.23","44,901.14","45,489.59","44,898.85",195.26M,1.44%
"Dec 08, 2016","44,741.98","44,653.09","44,836.10","44,447.89",135.93M,0.56%
"Dec 07, 2016","44,494.99","44,273.58","44,539.28","44,107.82",244.96M,0.67%
"Dec 06, 2016","44,199.40","43,807.15","44,236.89","43,807.15",189.58M,1.05%
"Dec 05, 2016","43,739.97","43,359.62","43,797.69","43,346.55",128.83M,1.08%
"Dec 02, 2016","43,270.90","43,002.62","43,308.14","42,913.21",88.32M,0.85%
"Dec 01, 2016","42,907.36","43,032.81","43,280.43","42,860.97",175.75M,0.67%
"Nov 30, 2016","42,622.37","42,839.50","42,865.59","42,583.10",138.21M,-0.44%
"Nov 29, 2016","42,811.27","43,085.95","43,297.41","42,772.56",174.78M,-0.58%
"Nov 28, 2016","43,060.71","43,039.77","43,184.92","43,011.43",91.75M,0.14%
"Nov 25, 2016","42,999.66","42,973.72","43,066.84","42,907.07",149.08M,0.12%
"Nov 24, 2016","42,949.73","42,905.54","43,206.33","42,905.53",140.03M,0.11%
"Nov 23, 2016","42,901.02","42,706.01","42,923.42","42,582.41",144.50M,0.63%
"Nov 22, 2016","42,631.58","42,535.56","42,748.40","42,535.56",122.89M,0.45%
"Nov 21, 2016","42,439.04","42,369.53","42,546.53","42,336.45",100.51M,0.27%
"Nov 18, 2016","42,324.94","42,436.40","42,505.70","42,253.88",106.05M,-0.20%
"Nov 17, 2016","42,411.80","42,441.91","42,526.93","42,326.98",140.07M,0.02%
"Nov 16, 2016","42,404.47","42,364.15","42,481.07","42,213.50",114.06M,0.26%
"Nov 15, 2016","42,292.67","42,546.24","42,641.53","42,251.55",125.81M,-0.55%
"Nov 14, 2016","42,525.93","42,946.85","43,084.67","42,400.30",258.66M,-0.75%
"Nov 11, 2016","42,849.12","42,719.34","42,949.16","42,497.73",213.16M,0.34%
"Nov 10, 2016","42,703.99","42,309.03","42,772.21","42,309.03",232.30M,1.19%
"Nov 09, 2016","42,203.63","41,842.26","42,227.74","41,352.52",296.15M,0.21%
"Nov 08, 2016","42,113.91","42,261.03","42,413.46","42,009.91",289.24M,-0.05%
"Nov 07, 2016","42,133.54","41,853.00","42,204.53","41,804.14",169.36M,0.70%
"Nov 04, 2016","41,841.56","41,959.89","42,121.47","41,799.26",213.64M,-0.32%
"Nov 03, 2016","41,974.46","41,855.47","42,107.99","41,702.88",242.81M,0.56%
"Nov 02, 2016","41,742.75","41,563.86","41,962.62","41,375.82",230.67M,1.07%
"Nov 01, 2016","41,299.87","39,894.10","41,340.68","39,855.42",206.51M,3.52%
"Oct 31, 2016","39,893.84","39,883.94","40,173.83","39,789.70",130.69M,0.05%
"Oct 28, 2016","39,872.88","39,792.57","40,061.01","39,538.04",151.43M,-0.29%
"Oct 27, 2016","39,987.31","40,553.48","40,583.26","39,929.05",162.60M,-1.33%
"Oct 26, 2016","40,526.81","40,774.87","40,921.37","40,427.13",197.13M,-0.58%
"Oct 25, 2016","40,764.76","40,722.99","40,812.15","40,176.81",163.46M,-0.21%
"Oct 24, 2016","40,852.03","41,264.00","41,264.00","40,793.56",115.40M,-1.06%
"Oct 21, 2016","41,291.43","41,577.36","41,600.97","41,257.67",217.78M,-0.61%
"Oct 20, 2016","41,545.95","41,022.85","41,688.57","41,019.05",218.87M,1.52%
"Oct 19, 2016","40,924.14","41,011.96","41,063.88","40,668.82",166.69M,-0.07%
"Oct 18, 2016","40,954.22","41,279.83","41,280.12","40,759.96",164.54M,-0.80%
"Oct 17, 2016","41,282.72","41,509.75","41,604.60","41,256.36",149.45M,-0.44%
"Oct 14, 2016","41,464.31","41,435.56","41,512.44","41,170.43",180.59M,0.13%
"Oct 13, 2016","41,412.04","41,527.71","41,631.55","41,344.17",193.49M,0.02%
"Oct 10, 2016","41,403.97","41,295.15","41,431.57","41,199.85",135.78M,0.49%
"Oct 07, 2016","41,200.48","41,309.50","41,372.21","41,124.13",179.32M,-0.13%
"Oct 06, 2016","41,252.17","41,327.43","41,446.70","41,231.81",231.71M,0.00%
"Oct 05, 2016","41,253.46","41,277.17","41,425.09","41,240.13",178.27M,0.31%
"Oct 04, 2016","41,123.97","41,119.98","41,197.34","41,014.01",196.79M,0.34%
"Oct 03, 2016","40,986.31","40,652.88","41,131.35","40,650.76",176.32M,1.10%
"Sep 30, 2016","40,541.81","40,346.92","40,580.33","40,245.47",176.79M,0.61%
"Sep 29, 2016","40,295.52","40,644.22","40,861.27","40,144.00",234.86M,-0.15%
"Sep 28, 2016","40,355.02","40,344.79","40,467.91","40,207.26",192.10M,0.15%
"Sep 27, 2016","40,294.38","40,304.42","40,406.91","40,156.84",185.65M,0.18%
"Sep 26, 2016","40,220.76","39,866.43","40,275.84","39,866.43",124.42M,1.10%
"Sep 23, 2016","39,781.95","40,166.40","40,180.33","39,739.17",105.21M,-0.88%
"Sep 22, 2016","40,135.31","39,899.07","40,319.00","39,899.07",209.31M,0.91%
"Sep 21, 2016","39,771.42","40,353.05","40,356.16","39,646.77",210.69M,-1.41%
"Sep 20, 2016","40,340.46","40,414.72","40,508.95","40,129.70",212.73M,-0.18%
"Sep 19, 2016","40,414.72","40,426.67","40,542.64","40,392.47",282.06M,0.13%
"Sep 16, 2016","40,363.68","40,298.02","40,473.43","40,286.86",216.42M,0.37%
"Sep 15, 2016","40,216.35","40,347.36","40,347.72","40,133.51",148.79M,-0.31%
"Sep 09, 2016","40,340.23","40,191.19","40,420.19","40,183.16",200.62M,0.51%
"Sep 08, 2016","40,136.93","40,247.91","40,289.87","40,053.18",187.61M,0.13%
"Sep 07, 2016","40,084.87","39,775.08","40,110.45","39,775.08",195.79M,1.00%
"Sep 06, 2016","39,688.97","39,331.36","39,769.76","39,250.16",110.00M,1.05%
"Sep 05, 2016","39,278.11","39,470.79","39,595.11","39,248.68",82.09M,-0.47%
"Sep 02, 2016","39,464.65","39,754.84","39,755.63","39,432.18",102.04M,-0.69%
"Sep 01, 2016","39,738.67","39,813.60","39,899.74","39,722.78",101.87M,-0.18%
"Aug 31, 2016","39,809.58","39,996.38","40,022.76","39,772.70",104.80M,-0.46%
"Aug 30, 2016","39,991.79","40,040.24","40,084.11","39,943.49",160.28M,-0.08%
"Aug 29, 2016","40,023.02","39,991.94","40,102.51","39,991.94",182.31M,0.24%
"Aug 26, 2016","39,926.70","39,823.66","39,950.24","39,800.81",159.93M,0.34%
"Aug 25, 2016","39,792.10","39,525.37","39,867.09","39,511.55",119.77M,0.72%
"Aug 24, 2016","39,506.58","39,418.39","39,544.68","39,362.25",63.53M,0.27%
"Aug 23, 2016","39,400.19","39,404.45","39,617.75","39,362.61",66.51M,-0.15%
"Aug 22, 2016","39,457.95","39,531.84","39,543.18","39,254.05",79.63M,-0.10%
"Aug 19, 2016","39,499.08","39,802.66","39,839.19","39,465.20",135.52M,-0.68%
"Aug 18, 2016","39,771.20","40,113.31","40,213.89","39,742.78",135.25M,-0.71%
"Aug 17, 2016","40,057.52","40,076.41","40,205.07","40,018.36",128.55M,0.02%
"Aug 16, 2016","40,050.17","40,115.03","40,211.35","40,027.76",96.89M,0.05%
"Aug 15, 2016","40,030.52","39,998.82","40,104.15","39,977.85",81.65M,0.31%
"Aug 12, 2016","39,907.64","39,982.20","40,083.06","39,866.38",140.95M,0.12%
"Aug 11, 2016","39,861.60","39,815.76","39,907.52","39,743.26",185.13M,0.14%
"Aug 10, 2016","39,805.88","39,709.92","39,862.94","39,709.92",107.17M,0.36%
"Aug 09, 2016","39,663.71","39,475.71","39,737.57","39,475.71",133.64M,0.48%
"Aug 08, 2016","39,476.17","39,386.24","39,500.56","39,379.48",99.80M,0.22%
"Aug 05, 2016","39,390.21","39,399.90","39,507.80","39,330.02",144.82M,-0.14%
"Aug 04, 2016","39,446.70","39,631.22","39,824.14","39,395.79",93.13M,-0.43%
"Aug 03, 2016","39,615.76","39,794.98","39,833.66","39,594.08",103.04M,-0.43%
"Aug 02, 2016","39,786.93","39,820.62","39,860.57","39,675.28",122.31M,-0.03%
"Aug 01, 2016","39,800.64","39,567.45","39,917.13","39,559.88",122.01M,0.75%
"Jul 29, 2016","39,505.28","39,426.23","39,562.18","39,280.69",96.03M,0.09%
"Jul 28, 2016","39,468.98","39,461.12","39,716.14","39,325.11",90.68M,0.09%
"Jul 27, 2016","39,434.97","39,185.95","39,592.03","39,130.07",104.81M,0.73%
"Jul 26, 2016","39,147.33","38,996.44","39,195.92","38,996.44",112.58M,0.33%
"Jul 25, 2016","39,017.32","39,144.56","39,159.54","38,996.97",73.20M,-0.34%
"Jul 22, 2016","39,151.78","39,307.31","39,420.65","39,114.31",120.11M,-0.39%
"Jul 21, 2016","39,306.79","39,063.77","39,390.42","39,063.77",139.73M,0.53%
"Jul 20, 2016","39,098.79","39,216.44","39,288.42","38,945.96",151.42M,-0.28%
"Jul 19, 2016","39,208.88","39,225.34","39,322.25","39,164.30",121.08M,-0.11%
"Jul 18, 2016","39,253.25","39,188.89","39,269.14","38,905.82",122.84M,0.17%
"Jul 15, 2016","39,188.47","39,249.57","39,415.25","39,148.66",122.47M,-0.17%
"Jul 14, 2016","39,257.00","39,053.07","39,295.46","38,948.17",88.64M,0.53%
"Jul 13, 2016","39,049.46","39,116.50","39,289.11","39,017.96",137.65M,0.05%
"Jul 12, 2016","39,031.62","38,404.14","39,067.29","38,404.14",179.23M,1.73%
"Jul 11, 2016","38,367.96","37,881.41","38,427.78","37,814.60",110.87M,1.06%
"Jul 04, 2016","37,966.76","37,887.84","38,007.51","37,691.13",88.23M,0.48%
"Jun 30, 2016","37,783.54","37,800.74","37,993.74","37,730.31",81.48M,-0.01%
